141, -0.371737 1.034363 0.223585 0.043413 1.975073 -0.033721 0.006828 0.024913 0.031859 0.031372 -0.055822 -0.104388 -0.041617 -0.017024 -0.041049 -0.014026 0.005041 -0.000254 0.076271 0.039904 -0.002103 0.05674 0.079902 -0.027623 0.051802 0.010937 0.01121 -0.005789 -0.019242 -0.002877 0.080759 0.356286 -0.312228 -0.153279 0.453796;
142, -0.209191 0.941711 1.155393 0.214566 2.312132 -0.005534 -0.056129 -0.051546 0.025484 0.019012 0.010454 -0.007558 0.006314 0.045314 0.035826 -0.017995 -0.046953 0.02006 0.094832 0.051257 0.06049 0.041685 -0.019012 0.031098 -0.017364 -0.038281 -0.012088 -0.026779 -0.047604 -0.004051 -0.042496 0.296019 -0.284481 0.65162 1.153131;
143, -0.058142 0.041924 -0.134707 -0.493345 -0.380364 -0.132047 -0.095477 0.002655 0.076477 0.093889 0.039971 -0.104771 0.012797 0.113834 0.012179 -0.051181 -0.094435 0.025964 -0.051292 -0.049336 -0.051356 -0.031033 -0.046319 -0.02616 0.011642 -0.001182 0.022872 0.009855 0.025565 0.038738 0.003674 0.342538 -0.369879 3.448884 0.542629;
144, -0.011719 0.165871 0.026611 -0.223463 0.764401 -0.136462 -0.106386 -0.020229 0.020161 0.035922 -0.024436 -0.003118 0.042023 0.043409 0.02512 -0.017146 -0.020526 0.033143 -0.03512 0.022407 -0.038906 -0.018667 -0.025114 -0.006488 -0.031291 -0.018779 -0.010785 -0.017814 -0.0186 0.003696 -0.004193 0.339391 -0.349172 2.68858 1.831528;
145, -0.176798 -0.318244 0.587036 0.74803 -0.944319 -0.053341 -0.131319 0.034626 0.01878 0.052261 -0.009116 0.025339 0.006211 0.0332 -0.011758 0.063127 -0.003128 -0.076581 -0.04333 0.060577 0.001092 -0.006284 -0.045318 -0.0254 -0.001489 -0.05582 -0.04387 -0.032322 -0.015013 0.012914 -0.021345 0.274839 -0.260764 2.129823 2.130457;
146, -0.278441 -0.13811 1.045148 -0.873952 0.221347 -0.072877 -0.050026 -0.046738 0.025857 0.016692 -0.005772 0.014696 -0.008919 -0.030354 0.043253 0.064329 0.012955 -0.002822 0.050146 0.184982 0.102909 0.01462 0.092274 0.08561 0.054081 0.094826 0.116223 0.064485 0.119384 0.114222 0.098614 -0.134767 0.932818 1.328945 1.715368;
147, -0.116248 0.567969 0.893791 -1.150714 -1.034219 -0.063905 -0.059677 -0.060877 -0.018301 -0.007546 0.020404 0.011256 0.036623 0.049199 0.053916 0.067862 0.028995 0.015472 0.0116 0.022828 0.12285 0.051665 0.026727 0.037804 0.00989 0.057153 0.060278 -0.005007 0.075217 0.021634 0.001986 0.248389 -0.186891 0.786459 1.185748;
148, -0.157461 0.216086 0.744067 -0.710111 -0.729888 0.030864 -0.053416 -0.05463 -0.00454 -0.004931 0.006257 -0.006431 -0.015062 0.012503 0.016758 0.044763 0.079576 0.0017 -0.019653 0.028361 0.120352 -0.022892 0.022579 0.011242 -0.021432 -0.028058 -0.02942 -0.016383 -0.032205 -0.023577 -0.019033 0.234922 -0.17904 -0.093223 0.188234;
149, -0.146671 0.108521 0.682823 -0.890944 -0.641917 0.009751 0.06195 -0.063018 -0.081172 0.009313 0.011925 -0.065084 0.028317 0.0123 -0.01413 -0.024738 -0.051729 -0.007399 -0.031021 -0.003252 0.053156 0.071775 0.035585 0.005074 0.090191 0.022167 0.066561 0.061174 0.158383 -0.000753 -0.019214 0.291706 -0.242821 -0.458847 -0.563459;
150, 0.429966 0.626749 0.433878 -0.254045 -0.100806 0.028969 0.009637 -0.001374 -0.051548 -0.009732 -0.026266 -0.034686 -0.034908 -0.056609 -0.017217 -0.029003 -0.003898 0.011107 0.041967 -0.010146 0.076511 0.041123 -0.042842 0.008531 -0.02591 -0.009073 -0.052579 -0.024787 -0.04233 -0.059403 -0.040346 0.240512 -0.261183 -0.553012 -0.726033;
151, 0.111906 1.010108 0.480842 -0.742692 -0.06168 -0.004652 0.039241 -0.058957 -0.048366 0.061926 0.047263 0.039757 0.021962 0.049936 0.070831 0.037086 -0.004107 0.005226 0.105511 0.004692 0.084555 0.018844 0.052011 0.108531 0.052658 0.03837 -0.002493 -0.016773 0.005707 0.011008 -0.014278 0.082261 -0.061213 -0.409501 -0.375945;
152, -0.221714 0.826908 0.499443 -0.311218 0.320646 -0.020842 -0.044782 -0.067044 -0.058738 -0.012832 0.004198 0.027196 0.001001 -0.001545 0.005137 -0.015212 0.041527 0.046701 0.051192 0.039511 0.03119 0.037401 0.073936 0.080157 0.07218 0.085851 0.066181 0.034434 0.05979 0.069336 0.043269 0.317176 -0.281152 0.070738 0.194382;
153, -0.406419 0.986114 1.314017 -0.095974 0.732877 0.016017 -0.011516 -0.012943 -0.099817 -0.047562 -0.013131 0.024703 -0.003618 -0.10407 -0.057122 -0.062814 -0.004471 0.039339 0.066196 0.01952 0.110151 0.05682 0.051325 0.007865 0.017397 -0.024362 -0.021855 0.02786 0.024329 0.000789 -0.014347 0.406276 -0.356409 -0.120943 0.083075;
154, -0.152868 0.905145 2.039682 0.222769 1.111082 0.018172 -0.028623 -0.12274 -0.066488 -0.033789 -0.033889 0.035723 0.019525 -0.047899 -0.063717 -0.056295 -0.01672 -0.005285 0.079284 0.060928 0.133283 0.07388 0.036319 0.050257 0.087583 0.081026 0.069447 0.086954 0.034623 0.039263 0.083218 0.410339 -0.358087 0.44295 0.387741;
155, -0.161294 0.473509 1.184536 0.096988 1.062222 -0.042909 -0.067079 -0.021059 -0.054883 -0.039499 -0.047455 0.004821 0.025484 -0.028894 0.029142 -0.027015 -0.038323 -0.031133 0.00312 0.055207 0.086668 0.073949 0.068996 0.086687 0.067121 0.064812 0.041087 0.048066 0.050646 0.0482 0.056664 0.345891 -0.289852 0.531993 0.961017;
156, -0.218136 0.055108 -0.030557 -0.326617 -0.049452 -0.139678 -0.106138 0.097303 0.026368 0.006857 -0.011061 0.047034 0.055376 -0.041199 -0.017998 0.052389 -0.019854 -0.019123 -0.048799 -0.034805 -0.034984 -0.009203 -0.006659 -0.018706 0.001646 0.00957 0.008739 0.026141 0.026561 0.019642 0.002944 0.285707 -0.280323 4.767193 2.458569;
157, -0.063311 0.440594 1.364633 0.084905 -0.227574 -0.241296 -0.092339 -0.018109 -0.013172 0.023368 -0.018809 -0.007847 0.022046 0.023958 0.059176 -0.021055 -0.024219 -0.000281 0.010317 0.047324 0.105467 0.043195 0.062045 0.078563 0.09159 0.123512 0.105182 0.129921 0.121326 0.046616 0.152089 0.348919 -0.19305 3.61652 1.7338;
158, -0.247608 0.705735 1.711184 -0.609347 0.079521 -0.07993 -0.136421 -0.014793 0.043325 0.025569 -0.011161 -0.021792 0.049021 0.000949 -0.06361 -0.095947 0.013139 0.109295 0.027827 0.091151 0.191489 0.011623 0.074779 0.002909 0.039197 -0.005777 0.011511 0.018636 0.048571 -0.005137 0.035519 0.308494 -0.237798 2.536802 1.595381;
159, -0.205753 0.567723 1.902986 -0.023764 0.145352 -0.047107 -0.09356 -0.033943 -0.014605 -0.031758 -0.042513 -0.026059 0.013519 0.021846 0.035659 0.007288 -0.036097 -0.018108 0.037732 0.042018 0.157928 0.034955 0.051857 0.019561 0.032337 0.057681 0.049866 0.038528 0.061373 0.059342 0.025567 0.38282 -0.335611 1.016447 1.381288;
160, -0.148042 0.572264 1.325535 -0.097563 -0.541978 -0.012765 -0.047352 -0.110641 -0.068964 0.020502 0.082634 0.052601 0.010106 0.014857 0.046928 -0.009593 -0.084766 -0.074173 0.065937 0.072148 0.096297 0.043358 0.003308 0.022461 0.01412 0.050204 0.051086 0.099533 0.073717 0.104151 0.133034 0.284744 -0.015181 0.984844 0.270042;
161, -0.027841 -0.369831 1.422167 -0.7566 -0.994207 0.006273 0.014856 0.026906 0.058229 0.00297 0.003409 -0.047844 -0.067666 -0.051381 -0.026192 -0.005094 0.053956 0.050571 0.00685 0.036498 0.150452 0.039986 -0.012625 0.052381 0.03625 0.024167 0.110342 0.135753 0.09893 0.061147 0.050507 -0.040654 0.403466 -0.198368 0.21177;
162, -0.244074 -0.113781 1.177529 -0.006603 -0.77587 0.066516 0.007489 -0.061795 -0.053151 -0.056066 0.004144 0.035752 -0.045595 -0.022401 -0.042113 -0.00525 0.012194 -0.026259 -0.052791 0.004119 0.095805 0.022522 -0.022889 -0.003879 0.01205 0.022401 0.014172 0.010737 0.048075 0.023381 0.028636 0.339915 -0.294233 -0.296276 -0.314784;
163, -0.331405 -0.128053 0.727509 -0.497291 -0.565769 0.060056 -0.010015 -0.03728 -0.002377 -0.014011 0.010325 0.034573 0.047184 0.078083 0.022636 -0.049176 0.023672 0.003302 -0.050662 0.024692 0.073467 0.025793 -0.023144 -0.009153 0.019391 0.016432 0.022156 -0.037313 -0.006059 -0.020057 -0.023473 0.152081 -0.19796 -0.477941 -0.583431;
164, -0.265592 0.249457 0.772355 -0.249145 0.320516 0.042672 0.020662 -0.038445 -0.025755 0.02524 0.014123 0.009258 -0.001207 -0.012621 0.022741 0.051046 0.03382 0.025911 0.01928 -0.006915 0.102184 0.024949 -0.001038 -0.003123 -0.026955 -0.024738 -0.034053 -0.00977 -0.007215 -0.002089 -0.019781 0.099064 -0.08278 -0.531352 -0.572615;
165, -0.324933 0.249236 0.77873 -0.732109 0.286008 -0.019227 0.047397 -0.030624 -0.040746 -0.048547 -0.021051 0.012632 -0.019121 0.060702 0.056427 0.05181 0.077425 0.013622 0.08983 0.071435 0.128824 0.087376 0.19985 0.109415 0.102706 0.168445 0.223717 0.12414 0.112855 0.069501 0.093116 -0.201369 0.942295 -0.358771 -0.269562;
166, 0.506073 0.502231 2.017306 -0.140074 0.32846 0.042919 -0.059915 -0.067665 -0.026357 -0.02264 -0.003891 -0.007615 0.011835 0.023866 0.018731 0.015716 0.014357 -0.030333 0.014978 0.020137 0.239787 0.000222 0.042842 0.084141 0.024264 -0.004094 -0.012134 -0.037885 -0.014755 -0.014612 -0.01838 0.219018 -0.213886 -0.203223 -0.125416;
167, -0.172035 0.500379 3.582681 -0.259997 0.54089 -0.000694 -0.051062 -0.116167 -0.086645 -0.057495 -0.076001 -0.10205 -0.057537 -0.003147 -0.006104 -0.063438 0.016107 0.001563 0.006239 0.069425 0.295987 0.026338 0.057191 0.050212 0.016946 0.050962 0.024734 0.074076 0.140457 0.050127 0.047398 0.414831 -0.351044 0.213502 0.239075;
168, -0.170953 0.004638 1.772908 0.97163 0.744532 0.022069 -0.098439 -0.070682 -0.045802 -0.04288 0.014042 -0.009394 -0.045549 -0.022516 0.01391 -0.023434 -0.053607 -0.015878 -0.033199 -0.03239 0.101713 -0.002678 -0.000363 0.00531 0.022369 0.038066 0.057024 0.049575 0.041734 0.007814 0.009157 0.385268 -0.363418 0.484785 0.367287;
